source_url,detected_entity_type,detected_ref,reason,source_system
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/cat-300-9d-hero.webp,model,cat-300-9d,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/cat-307e-hero.webp,model,cat-307e,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/komatsu-pc60mr-hero.webp,model,komatsu-pc60mr,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/case-cx31c-hero.webp,model,case-cx31c,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-u17-3-hero.webp,model,kubota-u17-3,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/wacker-st45-hero.webp,model,wacker-st45,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/asv-rt50-hero.webp,model,asv-rt50,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/terex-pt60-hero.webp,model,terex-pt60,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/asv-vt70-hero.webp,model,asv-vt70,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/terex-pt50-hero.webp,model,terex-pt50,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/bobcat-e19-hero.webp,model,bobcat-e19,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/wacker-st31-hero.webp,model,wacker-st31,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/jcb-2ts-7t-hero.webp,model,jcb-2ts-7t,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/komatsu-pc45mr-hero.webp,model,komatsu-pc45mr,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-kx008-hero.webp,model,kubota-kx008,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/takeuchi-tb216-hero.webp,model,takeuchi-tb216,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/takeuchi-tb210r-hero.webp,model,takeuchi-tb210r,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/sany-sy16c-hero.webp,model,sany-sy16c,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/gehl-rt105-hero.webp,model,gehl-rt105,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/bobcat-e17-hero.webp,model,bobcat-e17,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/cat-257d-hero.webp,model,cat-257d,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/takeuchi-tb53fr-hero.webp,model,takeuchi-tb53fr,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/komatsu-pc50mr-hero.webp,model,komatsu-pc50mr,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/cat-247-hero.webp,model,cat-247,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/takeuchi-tl220-hero.webp,model,takeuchi-tl220,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/komatsu-pc35mr-hero.webp,model,komatsu-pc35mr,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/wacker-neuson-50z3-hero.webp,model,wacker-neuson-50z3,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/cat-277-hero.webp,model,cat-277,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/terex-pt100-hero.webp,model,terex-pt100,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/cat-279d-hero.webp,model,cat-279d,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/cat-299c-hero.webp,model,cat-299c,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/cat-259d-hero.webp,model,cat-259d,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/cat-299d2-xhp-hero.webp,model,cat-299d2-xhp,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/cat-289c-hero.webp,model,cat-289c,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/cat-299d-hero.webp,model,cat-299d,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/cat-289d-hero.webp,model,cat-289d,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/cat-279c-hero.webp,model,cat-279c,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/cat-289c2-hero.webp,model,cat-289c2,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/cat-279c2-hero.webp,model,cat-279c2,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/cat-305-cr-hero.webp,model,cat-305-cr,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/hitachi-zx17u-5-hero.webp,model,hitachi-zx17u-5,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/hitachi-zx35u-5-hero.webp,model,hitachi-zx35u-5,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/kubota-svl90-hero.webp,model,kubota-svl90,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/gehl-rt185-hero.webp,model,gehl-rt185,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/gehl-rt175-hero.webp,model,gehl-rt175,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/cat-257-hero.webp,model,cat-257,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/komatsu-pc20mr-hero.webp,model,komatsu-pc20mr,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/hitachi-zx30u-5-hero.webp,model,hitachi-zx30u-5,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/cat-303-5-hero.webp,model,cat-303-5,no core.model shopify_handle match,production.model
https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/cat-303-cr-hero.webp,model,cat-303-cr,no core.model shopify_handle match,production.model
https://cdn.shopify.com/s/files/1/0952/1977/7823/files/bobcat-skid-steer-hero.webp?v=1773971451,model,bobcat-t7x,manifest handle not in core.model,model_hero_manifest
https://cdn.shopify.com/s/files/1/0952/1977/7823/files/cat-skid-steer-hero.webp?v=1773971451,model,cat-304,manifest handle not in core.model,model_hero_manifest
https://cdn.shopify.com/s/files/1/0952/1977/7823/files/bobcat-excavator-hero.webp?v=1773973926,model,bobcat-e14,manifest handle not in core.model,model_hero_manifest
https://cdn.shopify.com/s/files/1/0952/1977/7823/files/kubota-excavator-hero.webp?v=1773971452,model,kubota-k008-5,manifest handle not in core.model,model_hero_manifest
https://cdn.shopify.com/s/files/1/0952/1977/7823/files/ASV-multi-terrain-loader-hero.webp?v=1773971451,model,asv-rt-120,manifest handle not in core.model,model_hero_manifest
https://cdn.shopify.com/s/files/1/0952/1977/7823/files/takeuchi-excavator-hero.webp?v=1773971535,model,takeuchi-tb335,manifest handle not in core.model,model_hero_manifest
https://cdn.shopify.com/s/files/1/0952/1977/7823/files/takeuchi-skid-steer-hero.webp?v=1773971452,model,takeuchi-tl230-legacy,manifest handle not in core.model,model_hero_manifest
https://cdn.shopify.com/s/files/1/0952/1977/7823/files/case-skid-steer-hero.webp?v=1773971451,model,case-tr370b,manifest handle not in core.model,model_hero_manifest
https://cdn.shopify.com/s/files/1/0952/1977/7823/files/case-excavator-hero.webp?v=1773973926,model,case-cx55c,manifest handle not in core.model,model_hero_manifest
https://cdn.shopify.com/s/files/1/0952/1977/7823/files/john-deere-excavator-hero.webp?v=1773971529,model,john-deere-26p,manifest handle not in core.model,model_hero_manifest
https://cdn.shopify.com/s/files/1/0952/1977/7823/files/jcb-excavator-hero.webp?v=1773971530,model,jcb-8040zts,manifest handle not in core.model,model_hero_manifest
https://cdn.shopify.com/s/files/1/0952/1977/7823/files/new-holland-excavator-hero.webp?v=1773971532,model,new-holland-e55c,manifest handle not in core.model,model_hero_manifest
https://cdn.shopify.com/s/files/1/0952/1977/7823/files/wacker-skid-steer-hero.webp?v=1773971452,model,wacker-neuson-ez19,manifest handle not in core.model,model_hero_manifest
https://cdn.shopify.com/s/files/1/0952/1977/7823/files/new-holland-skid-steer-hero.webp?v=1773971452,model,new-holland-c233,manifest handle not in core.model,model_hero_manifest
https://cdn.shopify.com/s/files/1/0952/1977/7823/files/volvo-skid-steer-hero.webp?v=1773971452,model,volvo-ec60c,manifest handle not in core.model,model_hero_manifest
https://cdn.shopify.com/s/files/1/0952/1977/7823/files/ditchwitch-stand-on-track-loader.webp?v=1774293676,model,ditch-witch-sk3000,manifest handle not in core.model,model_hero_manifest
https://cdn.shopify.com/s/files/1/0952/1977/7823/files/vermeer-stand-on-track-loader.webp?v=1774293795,model,vermeer-s450tx,manifest handle not in core.model,model_hero_manifest
https://cdn.shopify.com/s/files/1/0952/1977/7823/files/kobelco-excavator-hero.webp?v=1774293477,model,kobelco-sk30sr,manifest handle not in core.model,model_hero_manifest
https://cdn.shopify.com/s/files/1/0952/1977/7823/files/kubota-skid-steer-hero.webp?v=1773971452,model,develon-dtl35,manifest handle not in core.model,model_hero_manifest
https://cdn.shopify.com/s/files/1/0952/1977/7823/files/jcb-skid-steer-hero.webp?v=1773971451,model,jcb-325t,manifest handle not in core.model,model_hero_manifest
https://cdn.shopify.com/s/files/1/0952/1977/7823/files/komatsu-excavator-hero.webp?v=1773971530,model,komatsu-pc18mr,manifest handle not in core.model,model_hero_manifest
https://cdn.shopify.com/s/files/1/0952/1977/7823/files/sany-excavator-hero.webp?v=1773971535,model,sany-sy55u,manifest handle not in core.model,model_hero_manifest
