machine_id,shopify_handle,brand,model,status,primary_track_size,hero_url,track_count,uc_count,notes
mdl_case_cx80c,case-cx80c,Case,CX80C,ready,450x81Nx76,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/case-cx80c-hero.webp,4,3,
mdl_case_tr270,case-tr270,Case,TR270,ready,320x86Bx50,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/case-tr270-hero.webp,11,5,
mdl_case_tr270b,case-tr270b,Case,TR270B,partial,320x86Bx50,,11,5,missing_hero
mdl_case_tr310,case-tr310,Case,TR310,ready,400x86Bx50,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/case-tr310-hero.webp,19,5,
mdl_case_tr310b,case-tr310b,Case,TR310B,ready,320x86Bx50,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/case-tr310b-hero.webp,19,4,
mdl_case_tr320,case-tr320,Case,TR320,ready,450x86Bx55,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/case-tr320-hero.webp,16,5,
mdl_case_tr320b,case-tr320b,Case,TR320B,review,450x86Bx55,,0,0,missing_hero; no_products
mdl_case_tr340,case-tr340,Case,TR340,ready,450x86Bx55,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/case-tr340-hero.webp,16,5,
mdl_case_tr340b,case-tr340b,Case,TR340B,ready,450x86Bx55,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/case-tr340b-hero.webp,16,5,
mdl_case_tv370,case-tv370,Case,TV370,ready,450x86Bx55,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/case-skid-steer-hero.webp?v=1773971451,16,4,
mdl_case_tv370b,case-tv370b,Case,TV370B,partial,450x86Bx55,,12,5,missing_hero
mdl_case_tv380,case-tv380,Case,TV380,ready,450x86Bx55,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/case-tv380-hero.webp,16,5,
mdl_case_tv450,case-tv450,Case,TV450,ready,450x86Bx55,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/case-skid-steer-hero.webp?v=1773971451,16,5,
mdl_case_tv450b,case-tv450b,Case,TV450B,ready,450x86Bx55,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/case-tv450b-hero.webp,16,5,
mdl_case_tv620b,case-tv620b,Case,TV620B,ready,450x86Bx63,https://tcykyktvdlsbscrsbjyt.supabase.co/storage/v1/object/public/machine-images/case-tv620b-hero.webp,5,2,
mdl_cat_239d,caterpillar-239d,CAT,239D,partial,320x86Bx49,,17,3,missing_hero
mdl_cat_239d3,caterpillar-239d3,CAT,239D3,partial,320x86Bx49,,17,3,missing_hero
mdl_cat_247,caterpillar-247,CAT,247,partial,,,1,2,missing_hero; missing_primary_track_size
mdl_cat_247b,caterpillar-247b,CAT,247B,partial,381x100.5x42,,1,2,missing_hero
mdl_cat_247b2,caterpillar-247b2,CAT,247B2,partial,381x100.5x42,,1,1,missing_hero
mdl_cat_247b3,caterpillar-247b3,CAT,247B3,partial,381x100.5x42,,1,1,missing_hero
mdl_cat_2493,caterpillar-2493,CAT,2493,review,400x86Bx49,,0,0,missing_hero; no_products
mdl_cat_249d,caterpillar-249d,CAT,249D,partial,320x86Bx49,,17,3,missing_hero
mdl_cat_249d3,caterpillar-249d3,CAT,249D3,partial,320x86Bx49,,17,3,missing_hero
mdl_cat_255,caterpillar-255,CAT,255,partial,320x86x52,,29,3,missing_hero
mdl_cat_257,caterpillar-257,CAT,257,partial,,,1,2,missing_hero; missing_primary_track_size
mdl_cat_257b,caterpillar-257b,CAT,257B,partial,381x100.5x42,,1,2,missing_hero
mdl_cat_257b2,caterpillar-257b2,CAT,257B2,partial,381x100.5x42,,1,1,missing_hero
mdl_cat_257b3,caterpillar-257b3,CAT,257B3,partial,381x100.5x42,,1,1,missing_hero
mdl_cat_257d,caterpillar-257d,CAT,257D,partial,,,1,1,missing_hero; missing_primary_track_size
mdl_cat_259b,caterpillar-259b,CAT,259B,review,320x86Bx53,,0,0,missing_hero; no_products
mdl_cat_259b3,caterpillar-259b3,CAT,259B3,partial,320x86Bx53,,17,5,missing_hero
mdl_cat_259d,caterpillar-259d,CAT,259D,partial,320x86Bx53,,17,5,missing_hero
mdl_cat_259d3,caterpillar-259d3,CAT,259D3,partial,320x86Bx53,,17,5,missing_hero
mdl_cat_265,caterpillar-265,CAT,265,review,450x86Bx55,,0,0,missing_hero; no_products
mdl_cat_267b,caterpillar-267b,CAT,267B,partial,,,1,2,missing_hero; missing_primary_track_size
mdl_cat_277,caterpillar-277,CAT,277,partial,320x86x52,,5,2,missing_hero
mdl_cat_277b,caterpillar-277b,CAT,277B,partial,457x101.6x56,,1,2,missing_hero
mdl_cat_277c,caterpillar-277c,CAT,277C,partial,457x101.6x51,,2,4,missing_hero
mdl_cat_279c,caterpillar-279c,CAT,279C,partial,450x86Bx60,,15,4,missing_hero
mdl_cat_279c2,caterpillar-279c2,CAT,279C2,partial,450x86Bx56,,13,4,missing_hero
mdl_cat_279d,caterpillar-279d,CAT,279D,partial,450x86Bx56,,13,5,missing_hero
mdl_cat_279d3,caterpillar-279d3,CAT,279D3,review,450x86Bx56,,0,0,missing_hero; no_products
mdl_cat_287,caterpillar-287,CAT,287,partial,,,3,2,missing_hero; missing_primary_track_size
mdl_cat_287b,caterpillar-287b,CAT,287B,partial,,,1,2,missing_hero; missing_primary_track_size
mdl_cat_287c,caterpillar-287c,CAT,287C,partial,457x101.6x51,,2,4,missing_hero
mdl_cat_287c2,caterpillar-287c2,CAT,287C2,partial,,,2,3,missing_hero; missing_primary_track_size
mdl_cat_287d,caterpillar-287d,CAT,287D,partial,,,2,3,missing_hero; missing_primary_track_size
mdl_cat_289c,caterpillar-289c,CAT,289C,partial,450x86Bx60,,14,5,missing_hero
mdl_cat_289c2,caterpillar-289c2,CAT,289C2,partial,450x86Bx56,,13,4,missing_hero
mdl_cat_289d,caterpillar-289d,CAT,289D,partial,450x86Bx56,,15,5,missing_hero
mdl_cat_289d2,caterpillar-289d2,CAT,289D2,review,450x86Bx56,,0,0,missing_hero; no_products
mdl_cat_289d3,caterpillar-289d3,CAT,289D3,partial,450x86Bx56,,13,5,missing_hero
mdl_cat_297c,caterpillar-297c,CAT,297C,partial,,,2,4,missing_hero; missing_primary_track_size
mdl_cat_297d2,caterpillar-297d2,CAT,297D2,partial,,,2,2,missing_hero; missing_primary_track_size
mdl_cat_297d2_xhp,caterpillar-297d2-xhp,CAT,297D2-XHP,partial,,,2,2,missing_hero; missing_primary_track_size
mdl_cat_299c,caterpillar-299c,CAT,299C,partial,450x86Bx60,,14,5,missing_hero
mdl_cat_299d,caterpillar-299d,CAT,299D,partial,450x86Bx60,,15,5,missing_hero
mdl_cat_299d_xhp,caterpillar-299d-xhp,CAT,299D XHP,partial,450x86Bx60,,15,5,missing_hero
mdl_cat_299d2,caterpillar-299d2,CAT,299D2,partial,450x86Bx60,,15,5,missing_hero
mdl_cat_299d3,caterpillar-299d3,CAT,299D3,partial,450x86Bx60,,15,5,missing_hero
mdl_cat_300_9d,caterpillar-300-9d,CAT,300.9D,partial,180x72x37,,1,0,missing_hero
mdl_cat_301_5,caterpillar-301-5,CAT,301.5,partial,230x96x31,,3,2,missing_hero
mdl_cat_301_7d,caterpillar-301-7d,CAT,301.7D,partial,230x48x72,,1,0,missing_hero
mdl_cat_3016,caterpillar-301-6,CAT,3016,review,230x48x70,,0,0,missing_hero; no_products
mdl_cat_3016c,caterpillar-301-6c,CAT,3016C,partial,230x48x70,,2,0,missing_hero
mdl_cat_3018c,caterpillar-301-8c,CAT,3018C,partial,230x48x70,,2,0,missing_hero
mdl_cat_302_5,caterpillar-302-5,CAT,302.5,partial,300x52.5Nx78,,2,4,missing_hero
mdl_cat_302_5c,caterpillar-302-5c,CAT,302.5C,partial,300x52.5Nx78,,2,4,missing_hero
mdl_cat_303_cr,caterpillar-303cr,CAT,303 CR,review,300x52.5Nx84,,0,0,missing_hero; no_products
mdl_cat_303_5,caterpillar-303-5,CAT,303.5,partial,300x52.5Nx84,,2,5,missing_hero
mdl_cat_303_5_cr,caterpillar-303-5cr,CAT,303.5 CR,review,300x52.5Wx90,,0,0,missing_hero; no_products
mdl_cat_303_5c_cr,caterpillar-303-5c-cr,CAT,303.5C CR,review,300x52.5Wx90,,0,0,missing_hero; no_products
mdl_cat_303_5d,caterpillar-303-5d,CAT,303.5D,partial,300x52.5Wx90,,3,0,missing_hero
mdl_cat_303_5d_cr,caterpillar-303-5d-cr,CAT,303.5D CR,partial,300x52.5Wx90,,3,0,missing_hero
mdl_cat_303_5e_cr,caterpillar-303-5e-cr,CAT,303.5E CR,partial,300x52.5Wx90,,3,0,missing_hero
mdl_cat_303c_cr,caterpillar-303ccr,CAT,303C CR,partial,300x52.5Wx90,,3,0,missing_hero
mdl_cat_303e,caterpillar-303e,CAT,303E,review,300x52.5Nx84,,0,0,missing_hero; no_products
mdl_cat_303ecr,caterpillar-303ecr,CAT,303ECR,partial,300x52.5Nx84,,2,2,missing_hero
mdl_cat_304,caterpillar-304,CAT,304,partial,300x52.5Wx90,,4,4,missing_hero
mdl_cat_304_5,caterpillar-304-5,CAT,304.5,partial,400x72.5Kx72,,4,6,missing_hero
mdl_cat_304_5e2,caterpillar-304-5e2,CAT,304.5E2,partial,300x52.5Wx90,,3,0,missing_hero
mdl_cat_304c,caterpillar-304c,CAT,304C,partial,400x72.5Kx72,,4,2,missing_hero
mdl_cat_304c_cr,caterpillar-304ccr,CAT,304C CR,partial,400x72.5Wx76,,2,0,missing_hero
mdl_cat_304cr,caterpillar-304cr,CAT,304CR,partial,400x72.5Kx72,,4,6,missing_hero
mdl_cat_304d,caterpillar-304d,CAT,304D,partial,300x52.5Wx90,,1,0,missing_hero
mdl_cat_304d_cr,caterpillar-304d-cr,CAT,304D CR,partial,350x52.5x90,,1,0,missing_hero
mdl_cat_304e,caterpillar-304e,CAT,304E,partial,300x52.5Wx90,,3,0,missing_hero
mdl_cat_304e_cr,caterpillar-304e-cr,CAT,304E CR,partial,350x52.5x90,,3,0,missing_hero
mdl_cat_304e2,caterpillar-304e2,CAT,304E2,partial,300x52.5Wx90,,3,0,missing_hero
mdl_cat_305_cr,caterpillar-305cr,CAT,305 CR,review,400x72.5Kx72,,0,0,missing_hero; no_products
mdl_cat_305_5,caterpillar-305-5,CAT,305.5,partial,400x72.5Kx72,,4,5,missing_hero
mdl_cat_305_5d_cr,caterpillar-305-5d-cr,CAT,305.5D CR,partial,400x72.5Wx76,,2,0,missing_hero
mdl_cat_305_5e,caterpillar-305-5e,CAT,305.5E,partial,400x72.5Wx76,,2,3,missing_hero
mdl_cat_305_5e_cr,caterpillar-305-5e-cr,CAT,305.5E CR,partial,400x72.5Wx76,,2,0,missing_hero
mdl_cat_305_5e2,caterpillar-305-5e2,CAT,305.5E2,partial,400x72.5Kx72,,5,3,missing_hero
mdl_cat_305_5e2_cr,caterpillar-305-5e2-cr,CAT,305.5E2 CR,review,400x72.5Wx76,,0,0,missing_hero; no_products
mdl_cat_305c,caterpillar-305c,CAT,305C,review,400x72.5Kx72,,0,0,missing_hero; no_products
mdl_cat_305c_cr,caterpillar-305c-cr,CAT,305C CR,partial,400x72.5Wx76,,2,0,missing_hero
mdl_cat_305d,caterpillar-305d,CAT,305D,partial,400x72.5Wx76,,2,0,missing_hero
mdl_cat_305dcr,caterpillar-305dcr,CAT,305DCR,partial,400x72.5Wx76,,2,5,missing_hero
mdl_cat_305e,caterpillar-305e,CAT,305E,review,400x72.5Wx76,,0,0,missing_hero; no_products
mdl_cat_305e_cr,caterpillar-305e-cr,CAT,305E CR,partial,400x72.5Wx76,,2,0,missing_hero
mdl_cat_305e2,caterpillar-305e2,CAT,305E2,partial,400x72.5Wx76,,2,0,missing_hero
mdl_cat_305e2_cr,caterpillar-305e2-cr,CAT,305E2 CR,review,400x72.5Wx76,,0,0,missing_hero; no_products
mdl_cat_306,caterpillar-306,CAT,306,review,400x72.5Wx76,,0,0,missing_hero; no_products
mdl_cat_306_cr,caterpillar-306-cr,CAT,306 CR,review,400x72.5Wx76,,0,0,missing_hero; no_products
mdl_cat_308_cr,caterpillar-308cr,CAT,308 CR,partial,450x81Nx78,,1,0,missing_hero
mdl_cat_308b,caterpillar-308b,CAT,308B,review,450x81Nx78,,0,0,missing_hero; no_products
mdl_cat_308c_cr,caterpillar-308ccr,CAT,308C CR,partial,450x81Nx78,,2,0,missing_hero
mdl_cat_308c_sr,caterpillar-308c-sr,CAT,308C SR,partial,450x81Nx78,,2,0,missing_hero
mdl_cat_308dcr,caterpillar-308d-cr,CAT,308DCR,partial,450x81Nx78,,2,0,missing_hero
mdl_cat_308e,caterpillar-308e,CAT,308E,review,450x81Nx78,,0,0,missing_hero; no_products
mdl_cat_308e_cr,caterpillar-308e-cr,CAT,308E CR,partial,450x81Nx78,,2,0,missing_hero
mdl_cat_308e2_cr,caterpillar-308e2-cr,CAT,308E2 CR,partial,450x81Nx78,,1,0,missing_hero
mdl_cat_mm15t,caterpillar-mm15t,CAT,MM15T,partial,230x96x31,,2,0,missing_hero
mdl_cormidi_c85,cormidi-c85,Cormidi,C85,partial,180x72x36,,1,0,missing_hero
mdl_daewoo_ah30,daewoo-ah-30,Daewoo,AH30,partial,300x52.5Nx80,,3,1,missing_hero
mdl_daewoo_sl035,daewoo-sl-035,Daewoo,SL035,partial,300x52.5Nx84,,1,0,missing_hero
mdl_daewoo_solar_018vt,daewoo-solar-018vt,Daewoo,SOLAR-018VT,partial,230x48x70,,2,0,missing_hero
mdl_daewoo_solar007,daewoo-solar-007,Daewoo,SOLAR007,partial,180x72x37,,1,0,missing_hero
mdl_daewoo_solar010,daewoo-solar-010,Daewoo,SOLAR010,partial,180x72x37,,1,0,missing_hero
mdl_daewoo_solar030,daewoo-solar-030,Daewoo,SOLAR030,partial,300x52.5Nx76,,1,0,missing_hero
mdl_daewoo_solar035,daewoo-solar-035,Daewoo,SOLAR035,partial,300x52.5Nx84,,1,0,missing_hero
mdl_daewoo_solar10,daewoo-solar-10,Daewoo,SOLAR10,partial,180x72x37,,1,0,missing_hero
mdl_daewoo_solar25,daewoo-solar-25,Daewoo,SOLAR25,partial,300x52.5Nx74,,1,0,missing_hero
mdl_daewoo_solar35,daewoo-solar-35,Daewoo,SOLAR35,partial,300x52.5Nx80,,3,1,missing_hero
mdl_daewoo_solar55,daewoo-solar-55,Daewoo,SOLAR55,partial,400x72.5Kx74,,4,0,missing_hero
mdl_daewoo_solar553,daewoo-solar-55-3,Daewoo,SOLAR553,partial,400x72.5Wx76,,2,0,missing_hero
mdl_daewoo_solar555,daewoo-solar-55-5,Daewoo,SOLAR555,partial,400x72.5Kx74,,4,0,missing_hero
mdl_daewoo_solar55v,daewoo-solar-55-v,Daewoo,SOLAR55V,partial,400x72.5Kx74,,4,0,missing_hero
mdl_ditch_witch_ht_25,ditch-witch-ht-25-trencher,Ditch Witch,HT 25,partial,230x72x39,,1,0,missing_hero
mdl_ditch_witch_ht_25k,ditch-witch-ht-25k-saw-machine,Ditch Witch,HT 25K,partial,230x72x39,,1,0,missing_hero
mdl_ditch_witch_jt_1200,ditch-witch-jt-1200-drilling-machine,Ditch Witch,JT 1200,partial,230x72x39,,1,0,missing_hero
mdl_ditch_witch_jt_1220,ditch-witch-jt-1220-mach-1-drilling-machine,Ditch Witch,JT 1220,review,,,0,0,missing_hero; missing_primary_track_size; no_products
mdl_ditch_witch_jt_1720,ditch-witch-jt-1720-drilling-machine,Ditch Witch,JT 1720,review,,,0,0,missing_hero; missing_primary_track_size; no_products
mdl_ditch_witch_jt_20,ditch-witch-jt-20-drilling-machine,Ditch Witch,JT 20,review,,,0,0,missing_hero; missing_primary_track_size; no_products
mdl_ditch_witch_jt_2020,ditch-witch-jt-2020-mach-1,Ditch Witch,JT 2020,review,,,0,0,missing_hero; missing_primary_track_size; no_products
mdl_ditch_witch_jt_2320,ditch-witch-jt-2320-drilling-machine,Ditch Witch,JT 2320,partial,300x52.5Nx78,,1,0,missing_hero
mdl_ditch_witch_jt_2321,ditch-witch-jt-2321-drilling-machine,Ditch Witch,JT 2321,review,300x52.5Nx78,,0,0,missing_hero; no_products
mdl_ditch_witch_jt_2511,ditch-witch-jt-2511-drilling-machine,Ditch Witch,JT 2511,partial,230x72x39,,1,0,missing_hero
mdl_ditch_witch_jt_30,ditch-witch-jt-30-drilling-machine,Ditch Witch,JT 30,review,,,0,0,missing_hero; missing_primary_track_size; no_products
mdl_ditch_witch_jt_40,ditch-witch-jt-40-drilling-machine,Ditch Witch,JT 40,partial,400x72.5Kx74,,4,0,missing_hero
mdl_ditch_witch_jt_5,ditch-witch-jt-5,Ditch Witch,JT 5,partial,180x72x39,,3,0,missing_hero
mdl_ditch_witch_jt_520,ditch-witch-jt-520,Ditch Witch,JT 520,partial,180x72x39,,3,0,missing_hero
mdl_ditch_witch_jt2520,ditch-witch-jt-2520-drilling-machine,Ditch Witch,JT2520,partial,,,2,0,missing_hero; missing_primary_track_size
mdl_ditch_witch_jt2720,ditch-witch-jt-2720-mach-1-drilling-machine,Ditch Witch,JT2720,partial,,,2,0,missing_hero; missing_primary_track_size
