machine_id,shopify_handle,track_size_options,v2_track_products,tnt_products,uc_products,sprockets,idlers,rear_idlers,rollers,wide_before_narrow,status,issues
mdl_hitachi_ex40ur_3,hitachi-ex40ur-3,1,3,2,5,0,0,0,1,n/a,pass,
mdl_hitachi_ex50u,hitachi-ex50u,3,4,2,8,1,0,0,1,review,pass,
mdl_hitachi_ex58mu,hitachi-ex58mu,3,3,1,6,0,0,0,1,review,pass,
mdl_hitachi_sh15_2,hitachi-sh15-2,1,2,1,2,0,0,0,0,n/a,pass,
mdl_hitachi_ue35,hitachi-ue35,1,3,2,4,0,0,0,0,n/a,pass,
mdl_hitachi_zx14_3,hitachi-zx14-3,1,2,1,2,0,0,0,0,n/a,pass,
mdl_hitachi_zx17u,hitachi-zx17u,1,1,1,1,0,0,0,0,n/a,pass,
mdl_hitachi_zx17u_2,hitachi-zx17u-2,1,2,1,3,0,0,0,1,n/a,pass,
mdl_hitachi_zx27u3,hitachi-zx27u-3,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_hitachi_zx30u,hitachi-zx30u,1,3,2,7,1,0,0,2,n/a,pass,
mdl_hitachi_zx30u_2,hitachi-zx30u-2,1,3,2,5,0,0,0,1,n/a,pass,
mdl_hitachi_zx30u_5,hitachi-zx30-u5,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_hitachi_zx33u,hitachi-zx33u,1,3,2,5,0,0,0,1,n/a,pass,
mdl_hitachi_zx35_u5n,hitachi-zx35-u5n,1,2,1,7,1,1,0,2,n/a,pass,
mdl_hitachi_zx35u,hitachi-zx35u,1,3,2,7,1,0,0,2,n/a,pass,
mdl_hitachi_zx35u_2,hitachi-zx35u-2,1,3,2,7,1,0,0,2,n/a,pass,
mdl_hitachi_zx35u_3,hitachi-zx35u-3,1,3,2,7,1,0,0,2,n/a,pass,
mdl_hitachi_zx40u2,hitachi-zx40u-2,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_hitachi_zx50u_5,hitachi-zx50u-5,3,4,1,10,1,1,0,2,review,pass,
mdl_hitachi_zx50u2,hitachi-zx50u-2,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_hitachi_zx50u3,hitachi-zx50u-3,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_hitachi_zx60usb3,hitachi-zx60usb-3,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_hitachi_zx60usb5,hitachi-zx60usb-5,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_hyundai_r17z_9a,hyundai-r17z-9a,1,2,1,2,0,0,0,0,n/a,pass,
mdl_hyundai_r27z_9,hyundai-r27z-9,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_hyundai_r35z_7,hyundai-r35z-7,2,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_hyundai_r35z9,hyundai-r-35-z-9,1,2,1,2,0,0,0,0,n/a,pass,
mdl_hyundai_r55_9a,hyundai-r55-9a,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_hyundai_r553,hyundai-r55-3,1,2,1,2,0,0,0,0,n/a,pass,
mdl_hyundai_r557,hyundai-r55-7,1,2,1,2,0,0,0,0,n/a,pass,
mdl_hyundai_r559,hyundai-r55-9,1,2,1,2,0,0,0,0,n/a,pass,
mdl_hyundai_r60cr9,hyundai-r60cr-9,1,2,1,2,0,0,0,0,n/a,pass,
mdl_hyundai_r60cr9a,hyundai-r60cr-9a,1,2,1,2,0,0,0,0,n/a,pass,
mdl_hyundai_robex_27z_9,hyundai-robex-27z-9,1,3,1,3,0,0,0,0,n/a,pass,
mdl_hyundai_robex_30,hyundai-robex-30,1,3,1,4,0,0,0,0,n/a,pass,
mdl_hyundai_robex_35_5,hyundai-robex-35-5,2,1,1,1,0,0,0,0,review,pass,
mdl_hyundai_robex_35_7,hyundai-robex-35-7,2,1,1,1,0,0,0,0,review,pass,
mdl_hyundai_robex_36_7,hyundai-robex-36-7,2,1,1,1,0,0,0,0,review,pass,
mdl_hyundai_robex_17z_9a,hyundai-robex-17z-9a,1,2,1,2,0,0,0,0,n/a,pass,
mdl_hyundai_robex285,hyundai-robex-28-5,1,1,1,1,0,0,0,0,n/a,pass,
mdl_hyundai_robex30z9ak,hyundai-robex-30z-9ak,1,2,1,2,0,0,0,0,n/a,pass,
mdl_hyundai_robex359,hyundai-robex-35-9,1,2,1,2,0,0,0,0,n/a,pass,
mdl_hyundai_robex35z7a,hyundai-robex-35z-7a,1,2,1,2,0,0,0,0,n/a,pass,
mdl_hyundai_robex35z9a,hyundai-robex35z9a,1,2,1,4,1,0,0,0,n/a,pass,
mdl_hyundai_robex35z9ak,hyundai-robex-35z-9ak,1,2,1,2,0,0,0,0,n/a,pass,
mdl_hyundai_robex553,hyundai-robex-55-3,1,2,1,2,0,0,0,0,n/a,pass,
mdl_hyundai_robex557,hyundai-robex-55-7,1,2,1,2,0,0,0,0,n/a,pass,
mdl_hyundai_robex559,hyundai-robex-55-9,1,2,1,2,0,0,0,0,n/a,pass,
mdl_hyundai_robex559a,hyundai-robex-55-9a,1,2,1,2,0,0,0,0,n/a,pass,
mdl_hyundai_robex60cr9a,hyundai-robex-60cr-9a,1,2,1,2,0,0,0,0,n/a,pass,
mdl_hyundai_robex75_7,hyundai-robex-75-7,2,1,1,1,0,0,0,0,review,pass,
mdl_hyundai_robex807,hyundai-robex-80-7,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_hyundai_robex80cr9,hyundai-robex-80cr-9,2,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_hyundai_robexr60cr9,hyundai-robex-r60-cr-9,1,2,1,2,0,0,0,0,n/a,pass,
mdl_ihi_17vx,ihi-17vx,1,2,1,2,0,0,0,0,n/a,pass,
mdl_ihi_18_j,ihi-18-j,1,2,1,2,0,0,0,0,n/a,pass,
mdl_ihi_18n,ihi-18n,1,2,1,2,0,0,0,0,n/a,pass,
mdl_ihi_18nxt,ihi-18nxt,1,2,1,2,0,0,0,0,n/a,pass,
mdl_ihi_25nx,ihi-25-nx,2,2,1,4,0,0,0,0,review,pass,
mdl_ihi_28n,ihi-28-n,2,2,1,4,0,0,0,0,review,pass,
mdl_ihi_28n2,ihi-28-n-2,2,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_ihi_35n,ihi-35n,2,2,1,4,0,0,0,0,review,pass,
mdl_ihi_45v4,ihi-45v-4,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_ihi_50g,ihi-50g,3,5,1,7,0,0,0,0,review,pass,
mdl_ihi_50g3,ihi-50g-3,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_ihi_50gx,ihi-50gx,3,3,1,5,0,0,0,0,review,pass,
mdl_ihi_50j,ihi-50j,3,3,1,5,0,0,0,0,review,pass,
mdl_ihi_50jx,ihi-50jx,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_ihi_50ux,ihi-50ux,3,5,2,7,0,0,0,0,review,pass,
mdl_ihi_50z,ihi-50z,3,4,1,6,0,0,0,0,review,pass,
mdl_ihi_65nx,ihi-65nx,1,2,1,2,0,0,0,0,n/a,pass,
mdl_ihi_cl35,ihi-cl35,2,14,10,14,0,0,0,0,pass,pass,
mdl_ihi_cl45,ihi-cl45,1,13,9,13,0,0,0,0,n/a,pass,
mdl_ihi_is27,ihi-is-27,2,1,1,2,0,0,0,0,review,pass,
mdl_ihi_is27g,ihi-is-27g,2,1,1,3,0,0,0,1,review,pass,
mdl_ihi_is27gx,ihi-is-27gx,2,1,1,2,0,0,0,0,review,pass,
mdl_ihi_is28g,ihi-is-28g,2,1,1,3,0,0,0,1,review,pass,
mdl_ihi_is28g3,ihi-is-28g3,2,1,1,2,0,0,0,0,review,pass,
mdl_ihi_is28gx,ihi-is-28gx,2,1,1,2,0,0,0,0,review,pass,
mdl_ihi_is28j,ihi-is-28j,2,1,1,3,0,0,0,1,review,pass,
mdl_ihi_is28lx,ihi-is-28lx,2,1,1,2,0,0,0,0,review,pass,
mdl_ihi_is28px,ihi-is-28px,2,1,1,2,0,0,0,0,review,pass,
mdl_ihi_is28ux,ihi-is-28ux,2,1,1,2,0,0,0,0,review,pass,
mdl_ihi_is30g,ihi-is-30g,2,1,1,3,0,0,0,1,review,pass,
mdl_ihi_is30gx,ihi-is-30gx,2,1,1,2,0,0,0,0,review,pass,
mdl_ihi_is30j,ihi-is-30j,2,1,1,2,0,0,0,0,review,pass,
mdl_ihi_is30jx,ihi-is-30jx,2,2,1,3,0,0,0,0,review,pass,
mdl_ihi_is30nx,ihi-is-30nx,2,2,1,3,0,0,0,0,review,pass,
mdl_ihi_is30uj,ihi-is-30uj,2,2,1,3,0,0,0,0,review,pass,
mdl_ihi_is32j,ihi-is-32j,2,2,1,3,0,0,0,0,review,pass,
mdl_ihi_is35g,ihi-is-35g,2,2,1,4,0,0,0,1,review,pass,
mdl_ihi_is35gx,ihi-is-35gx,2,2,1,3,0,0,0,0,review,pass,
mdl_ihi_is35j,ihi-is-35j,2,2,1,3,0,0,0,0,review,pass,
mdl_ihi_is35nx,ihi-is-35nx,2,4,2,5,0,0,0,0,review,pass,
mdl_ihi_is35uj,ihi-is-35uj,2,4,2,5,0,0,0,0,review,pass,
mdl_ihi_is38uj,ihi-is-38uj,2,4,2,4,0,0,0,0,review,pass,
mdl_ihi_is38ux,ihi-is-38ux,2,2,1,3,0,0,0,0,review,pass,
mdl_ihi_is40g,ihi-is-40g,3,3,2,6,0,0,0,1,review,pass,
mdl_ihi_is40gx,ihi-is-40gx,3,3,2,5,0,0,0,0,review,pass,
mdl_ihi_is40gx2,ihi-is-40gx-2,3,2,1,2,0,0,0,0,review,pass,
mdl_ihi_is40gx3,ihi-is-40gx-3,3,2,1,2,0,0,0,0,review,pass,
mdl_ihi_is40j,ihi-is-40j,3,3,2,5,0,0,0,0,review,pass,
mdl_ihi_is40jx,ihi-is-40jx,3,3,2,5,0,0,0,0,review,pass,
mdl_ihi_is40nx,ihi-is-40nx,3,2,1,2,0,0,0,0,review,pass,
mdl_ihi_is45j,ihi-is-45j,3,3,2,5,0,0,0,0,review,pass,
mdl_ihi_is45nx,ihi-is-45nx,3,3,2,5,0,0,0,0,review,pass,
mdl_ihi_is45uj,ihi-is-45uj,3,3,2,5,0,0,0,0,review,pass,
mdl_ihi_is50g,ihi-is-50g,3,4,1,7,0,0,0,1,review,pass,
mdl_ihi_is50g3,ihi-is-50g3,3,4,1,6,0,0,0,0,review,pass,
mdl_ihi_is50gx,ihi-is-50gx,3,4,1,6,0,0,0,0,review,pass,
mdl_ihi_is50uj,ihi-is-50uj,3,4,1,6,0,0,0,0,review,pass,
mdl_ihi_is50ux,ihi-is-50ux,3,4,1,7,0,0,0,1,review,pass,
mdl_ihi_is50z,ihi-is-50z,3,4,1,6,0,0,0,0,review,pass,
mdl_ihi_is55,ihi-is-55,3,4,1,6,0,0,0,0,review,pass,
mdl_ihi_is55g,ihi-is-55g,3,4,1,6,0,0,0,0,review,pass,
mdl_ihi_is55g3,ihi-is-55g-3,3,4,1,4,0,0,0,0,review,pass,
mdl_ihi_is55j,ihi-is-55j,3,4,1,6,0,0,0,0,review,pass,
mdl_ihi_is55lx,ihi-is-55lx,3,4,1,6,0,0,0,0,review,pass,
mdl_ihi_is55n,ihi-is-55n,3,7,2,9,0,0,0,0,review,pass,
mdl_ihi_is55u1,ihi-is-55u-1,3,4,1,4,0,0,0,0,review,pass,
mdl_ihi_is55u2,ihi-is-55u-2,3,4,1,4,0,0,0,0,review,pass,
mdl_ihi_is55uj,ihi-is-55uj,3,4,1,6,0,0,0,0,review,pass,
mdl_ihi_is55ux,ihi-is-55ux,3,4,1,6,0,0,0,0,review,pass,
mdl_jcb_150t,jcb-150t,1,0,0,2,0,1,0,1,n/a,review,no_v2_track_products
mdl_jcb_16c_1,jcb-16c-1,1,2,1,2,0,0,0,0,n/a,pass,
mdl_jcb_180t,jcb-180t,1,11,8,12,0,0,0,1,n/a,pass,
mdl_jcb_18z_1,jcb-18z-1,1,2,1,2,0,0,0,0,n/a,pass,
mdl_jcb_190t,jcb-190t,3,33,23,34,0,0,0,1,pass,pass,
mdl_jcb_190t_eco,jcb-190t-eco,1,11,8,12,0,0,0,1,n/a,pass,
mdl_jcb_19c_1,jcb-19c-1,1,2,1,2,0,0,0,0,n/a,pass,
mdl_jcb_205t,jcb-205t,1,15,12,17,0,1,0,1,n/a,pass,
mdl_jcb_205t_eco,jcb-205t-eco,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_jcb_210t,jcb-210t,1,11,8,11,0,0,0,0,n/a,pass,
mdl_jcb_215t,jcb-215t,1,11,8,13,0,1,0,1,n/a,pass,
mdl_jcb_225t,jcb-225t,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_jcb_225t_eco,jcb-225t-eco,1,15,10,17,0,1,0,1,n/a,pass,
mdl_jcb_250t,jcb-250-t-tracks,1,13,9,13,0,0,0,0,n/a,pass,
mdl_jcb_260t,jcb-260t,1,15,10,17,0,1,0,1,n/a,pass,
mdl_jcb_260t_eco,jcb-260t-eco,1,15,10,17,0,1,0,1,n/a,pass,
mdl_jcb_270t,jcb-270t,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_jcb_2ts,jcb-2ts,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_jcb_2ts_7t,jcb-2-ts-7-t-tracks,1,11,8,11,0,0,0,0,n/a,pass,
mdl_jcb_300t,jcb-300t,1,15,10,17,0,1,0,1,n/a,pass,
mdl_jcb_300t_eco,jcb-300t-eco,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_jcb_320t,jcb-320t,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_jcb_320t_eco,jcb-320t-eco,1,15,10,17,0,1,0,1,n/a,pass,
mdl_jcb_35z_1,jcb-35z-1,1,2,1,2,0,0,0,0,n/a,pass,
mdl_jcb_3ts_8t,jcb-3ts-8t,1,15,10,17,0,1,0,1,n/a,pass,
mdl_jcb_45z_1,jcb-45z-1,3,4,1,4,0,0,0,0,review,pass,
mdl_jcb_48z_1,jcb-48z-1,3,2,1,4,0,0,0,0,review,pass,
mdl_jcb_55z_1,jcb-55z-1,3,2,1,4,0,0,0,0,review,pass,
mdl_jcb_57c_1,jcb-57c-1,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_jcb_57z_1,jcb-57z-1,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_jcb_65r,jcb-65r,3,4,1,4,0,0,0,0,review,pass,
mdl_jcb_67c,jcb-67c,3,4,1,4,0,0,0,0,review,pass,
mdl_jcb_801,jcb-801,2,3,2,3,0,0,0,0,pass,pass,
mdl_jcb_8017,jcb-8017,1,2,1,2,0,0,0,0,n/a,pass,
mdl_jcb_8018,jcb-8018,0,1,1,1,0,0,0,0,n/a,review,no_track_size_options
mdl_jcb_801r,jcb-801r,1,2,1,2,0,0,0,0,n/a,pass,
mdl_jcb_802_plus,jcb-802-plus,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_jcb_802_super,jcb-802-super,1,0,0,0,0,0,0,0,n/a,fail,no_v2_track_products;no_uc_products
mdl_jcb_802_7,jcb-802-7,2,1,1,1,0,0,0,0,review,pass,
mdl_jcb_802_7_zts,jcb-802-7-zts,1,2,1,2,0,0,0,0,n/a,pass,
mdl_jcb_8025,jcb-8025,2,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_jcb_8025zts,jcb-8025zts,2,2,1,3,0,0,0,0,review,pass,
mdl_jcb_8026,jcb-8026,2,2,1,2,0,0,0,0,review,pass,
mdl_jcb_803,jcb-803,2,2,1,5,0,0,0,1,review,pass,
mdl_jcb_803_magnum,jcb-803-magnum,2,2,1,2,0,0,0,0,review,pass,
mdl_jcb_803_plus,jcb-803-plus,2,2,1,2,0,0,0,0,review,pass,
mdl_jcb_803_super,jcb-803-super,2,2,1,2,0,0,0,0,review,pass,
mdl_jcb_8030_zts,jcb-8030zts,2,2,1,2,0,0,0,0,review,pass,
mdl_jcb_8032,jcb-8032,2,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_jcb_8032zts,jcb-803-2-zts,2,2,1,3,0,0,0,0,review,pass,
mdl_jcb_8035,jcb-8035,2,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_jcb_8035_zts,jcb-8035zts,2,2,1,2,0,0,0,0,review,pass,
mdl_jcb_8035z,jcb-8035z,2,4,2,5,0,0,0,0,review,pass,
mdl_jcb_803e,jcb-803e,2,2,1,3,0,0,0,0,review,pass,
mdl_jcb_804,jcb-804,2,4,2,5,0,0,0,1,review,pass,
mdl_jcb_8045,jcb-8045,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_jcb_8045zts,jcb-8045zts,3,4,1,7,0,0,0,1,review,pass,
mdl_jcb_805,jcb-805,3,4,1,7,0,0,0,1,review,pass,
mdl_jcb_8050_zts,jcb-8050zts,3,4,1,4,0,0,0,0,review,pass,
mdl_jcb_8052,jcb-805-2,3,4,1,7,0,0,0,1,review,pass,
mdl_jcb_8055,jcb-8055,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_jcb_8055rts,jcb-8055rts,3,4,1,4,0,0,0,0,review,pass,
mdl_jcb_8055z,jcb-8055z,3,7,2,9,0,0,0,0,review,pass,
mdl_jcb_8055zts,jcb-8055zts,3,4,1,4,0,0,0,0,review,pass,
mdl_jcb_806,jcb-806,3,4,1,6,0,0,0,0,review,pass,
mdl_jcb_8060,jcb-8060,3,4,1,8,0,0,0,2,review,pass,
mdl_jcb_8065,jcb-8065,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_jcb_8065rts,jcb-8065rts,3,7,2,9,0,0,0,0,review,pass,
mdl_jcb_8080,jcb-8080,2,4,2,7,0,0,0,0,review,pass,
mdl_jcb_8080_zts,jcb-8080zts,1,1,1,1,0,0,0,0,n/a,pass,
mdl_jcb_8085zts,jcb-8085zts,1,3,1,6,0,0,0,0,n/a,pass,
mdl_jcb_85z_1,jcb-85z-1,2,3,1,6,0,0,0,0,review,pass,
mdl_jcb_86c_1,jcb-86c-1,2,2,1,3,0,0,0,0,review,pass,
mdl_jcb_90z_1,jcb-90z-1,2,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_jcb_jz_70,jcb-jz-70,3,2,1,2,0,0,0,0,review,pass,
mdl_john_deere_17d,john-deere-17d,1,2,1,5,1,1,0,1,n/a,pass,
mdl_john_deere_17g,john-deere-17g,1,2,1,5,1,1,0,1,n/a,pass,
mdl_john_deere_17p,john-deere-17p,1,2,1,2,0,0,0,0,n/a,pass,
mdl_john_deere_17zts,john-deere-17zts,1,4,2,10,2,2,0,2,n/a,pass,
mdl_john_deere_26g,john-deere-26g,1,3,1,9,2,1,0,2,n/a,pass,
mdl_john_deere_27d,john-deere-27d,1,4,1,10,1,1,0,3,n/a,pass,
mdl_john_deere_27zts,john-deere-27zts,2,1,1,3,1,0,0,0,review,pass,
mdl_john_deere_30g,john-deere-30g,1,2,1,7,1,1,0,2,n/a,pass,
mdl_john_deere_317g,john-deere-317g,2,38,28,44,2,3,0,1,pass,pass,
mdl_john_deere_319d,john-deere-319d,2,14,10,18,2,1,0,1,pass,pass,
mdl_john_deere_319e,john-deere-319e,2,25,19,28,1,1,0,1,pass,pass,
mdl_john_deere_323d,john-deere-323d,2,25,19,31,4,1,0,1,pass,pass,
mdl_john_deere_323e,john-deere-323e,2,25,19,29,2,1,0,1,pass,pass,
mdl_john_deere_325g,john-deere-325g,2,19,13,22,1,1,0,1,pass,pass,
mdl_john_deere_329d,john-deere-329d,1,15,10,20,3,1,0,1,n/a,pass,
mdl_john_deere_329e,john-deere-329e,1,15,10,19,2,1,0,1,n/a,pass,
mdl_john_deere_331g,john-deere-331g,1,14,9,16,1,0,0,1,n/a,pass,
mdl_john_deere_331p,john-deere-331p,1,26,16,26,0,0,0,0,n/a,pass,
mdl_john_deere_333d,john-deere-333d,1,13,9,17,2,1,0,1,n/a,pass,
mdl_john_deere_333e,john-deere-333e,1,13,9,16,1,1,0,1,n/a,pass,
mdl_john_deere_333g,john-deere-333g,1,14,9,16,1,0,0,1,n/a,pass,
mdl_john_deere_333p,john-deere-333p,1,15,10,15,0,0,0,0,n/a,pass,
mdl_john_deere_335p,john-deere-335p,1,13,8,13,0,0,0,0,n/a,pass,
mdl_john_deere_35czts,john-deere-35czts,1,4,2,10,2,0,0,4,n/a,pass,
mdl_john_deere_35d,john-deere-35d,1,3,2,13,2,2,0,5,n/a,pass,
mdl_john_deere_35g,john-deere-35g,1,2,1,7,1,1,0,2,n/a,pass,
mdl_john_deere_35p,john-deere-35p,1,2,1,4,2,0,0,0,n/a,pass,
mdl_john_deere_35zts,john-deere-35zts,1,4,3,10,1,0,0,4,n/a,pass,
mdl_john_deere_50d,john-deere-50d,3,7,2,19,1,3,0,6,review,pass,
mdl_john_deere_50g,john-deere-50g,3,8,2,15,1,1,0,3,review,pass,
mdl_john_deere_50p,john-deere-50p,3,8,2,15,2,2,0,0,review,pass,
mdl_john_deere_50zts,john-deere-50zts,3,5,2,12,1,0,0,4,review,pass,
mdl_john_deere_60d,john-deere-60d,3,5,1,11,1,0,0,3,review,pass,
mdl_john_deere_60g,john-deere-60g,3,4,1,12,1,0,0,3,review,pass,
mdl_john_deere_75c,john-deere-75c,2,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_john_deere_75d,john-deere-75d,2,4,1,12,2,0,0,3,review,pass,
mdl_john_deere_75g,john-deere-75g,2,4,2,10,1,0,0,2,review,pass,
mdl_john_deere_85g,john-deere-85g,2,4,2,10,1,0,0,2,review,pass,
mdl_john_deere_ct322,john-deere-ct322,2,46,34,54,4,2,0,2,pass,pass,
mdl_john_deere_ct332,john-deere-ct332,1,30,20,34,2,1,0,1,n/a,pass,
mdl_kioti_tl750,kioti-tl750,1,3,3,3,0,0,0,0,n/a,pass,
mdl_kobelco_115,kobelco-115,1,2,1,2,0,0,0,0,n/a,pass,
mdl_kobelco_sk_024,kobelco-sk024,2,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_kobelco_sk_025,kobelco-sk025,2,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_kobelco_sk_0252,kobelco-sk025-2,2,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_kobelco_sk_025sr,kobelco-sk025sr,2,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_kobelco_sk_20sr,kobelco-sk20sr,2,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_kobelco_sk013,kobelco-sk013,1,2,1,2,0,0,0,0,n/a,pass,
mdl_kobelco_sk013_1,kobelco-sk013-1,1,2,1,2,0,0,0,0,n/a,pass,
mdl_kobelco_sk014_1,kobelco-sk014-1,1,2,1,2,0,0,0,0,n/a,pass,
mdl_kobelco_sk015,kobelco-sk015,1,2,1,2,0,0,0,0,n/a,pass,
mdl_kobelco_sk015_1,kobelco-sk015-1,1,2,1,2,0,0,0,0,n/a,pass,
mdl_kobelco_sk035,kobelco-sk035,1,6,2,9,0,1,0,0,n/a,pass,
mdl_kobelco_sk45sr2,kobelco-sk45sr-2,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_kobelco_sk55sr5,kobelco-sk55sr-5,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_kobelco_sk55srx6e,kobelco-sk55srx-6e,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_kobelco_sk55srx7,kobelco-sk55srx-7,3,0,0,0,0,0,0,0,review,fail,no_v2_track_products;no_uc_products
mdl_kobelco_sk70sr_2,kobelco-sk70sr-2,2,4,2,8,0,0,0,1,review,pass,
mdl_kobelco_sk80cs,kobelco-sk80cs,2,4,2,9,1,0,0,1,review,pass,
mdl_kobelco_sk80msr,kobelco-sk80msr,2,4,2,8,0,0,0,1,review,pass,
mdl_kobelco_sk85cs,kobelco-sk85cs,2,4,2,9,1,0,0,1,review,pass,
mdl_komatsu_ck20,komatsu-ck20,2,14,10,14,0,0,0,0,pass,pass,
mdl_komatsu_ck201,komatsu-ck-20-1,2,4,4,4,0,0,0,0,pass,pass,
mdl_komatsu_ck25,komatsu-ck25,2,24,16,24,0,0,0,0,pass,pass,
mdl_komatsu_ck251,komatsu-ck-25-1,2,4,4,4,0,0,0,0,pass,pass,
mdl_komatsu_ck30_1,komatsu-ck30-1,1,17,11,18,0,0,0,1,n/a,pass,
mdl_komatsu_ck35,komatsu-ck35,1,13,9,14,0,0,0,1,n/a,pass,
mdl_komatsu_ck35_1,komatsu-ck35-1,1,26,18,30,0,0,0,4,n/a,pass,
mdl_komatsu_pc_30_mr_5,komatsu-pc30mr-5,1,1,0,1,0,0,0,0,n/a,review,no_tnt_tracks
mdl_komatsu_pc_35_mr_5,komatsu-pc35mr-5,1,1,0,1,0,0,0,0,n/a,review,no_tnt_tracks
mdl_komatsu_pc05,komatsu-pc05,1,5,5,7,0,0,0,2,n/a,pass,
mdl_komatsu_pc05_7,komatsu-pc05-7,1,2,1,3,0,0,0,1,n/a,pass,
mdl_komatsu_pc05avancer,komatsu-pc05avancer,1,2,1,2,0,0,0,0,n/a,pass,
mdl_komatsu_pc07,komatsu-pc07,2,3,2,4,0,0,0,1,pass,pass,
mdl_komatsu_pc07_1,komatsu-pc07-1,1,2,1,2,0,0,0,0,n/a,pass,
mdl_komatsu_pc07_2,komatsu-pc07-2,1,2,1,2,0,0,0,0,n/a,pass,
mdl_komatsu_pc07_6,komatsu-pc07-6,1,2,1,2,0,0,0,0,n/a,pass,
mdl_komatsu_pc07_7,komatsu-pc07-7,1,2,1,2,0,0,0,0,n/a,pass,
mdl_komatsu_pc07avancer,komatsu-pc07avancer,1,2,1,2,0,0,0,0,n/a,pass,
mdl_komatsu_pc07r,komatsu-pc07r,1,2,1,2,0,0,0,0,n/a,pass,
mdl_komatsu_pc12r_8,komatsu-pc12r-8,1,2,1,2,0,0,0,0,n/a,pass,
mdl_komatsu_pc12rutility,komatsu-pc12rutility,1,2,1,2,0,0,0,0,n/a,pass,
mdl_komatsu_pc14r_2,komatsu-pc14r-2,1,2,1,2,0,0,0,0,n/a,pass,
mdl_komatsu_pc15r,komatsu-pc15r,1,7,3,8,0,0,0,1,n/a,pass,
mdl_komatsu_pc15r_8,komatsu-pc15r-8,1,2,1,2,0,0,0,0,n/a,pass,
mdl_komatsu_pc15rhs,komatsu-pc15rhs,1,2,1,2,0,0,0,0,n/a,pass,
mdl_komatsu_pc16r_2,komatsu-pc16r-2,1,2,1,2,0,0,0,0,n/a,pass,
mdl_komatsu_pc18mr_2,komatsu-pc18mr-2,1,2,1,2,0,0,0,0,n/a,pass,
mdl_komatsu_pc18mr_3,komatsu-pc18mr-3,1,2,1,2,0,0,0,0,n/a,pass,
mdl_komatsu_pc20,komatsu-pc20,2,4,1,7,0,0,0,0,review,pass,
